Year,(semi-) final,Jury or Televoting,From country,To country,Points
2007,f,J,Bosnia & Herzegovina,Finland,0
2007,f,J,Bosnia & Herzegovina,France,0
2007,f,J,Bosnia & Herzegovina,Georgia,1
2007,f,J,Bosnia & Herzegovina,Germany,0
2007,f,J,Bosnia & Herzegovina,Greece,3
2007,f,J,Bosnia & Herzegovina,Hungary,0
2007,f,J,Bosnia & Herzegovina,Ireland,0
2007,f,J,Bosnia & Herzegovina,Latvia,0
2007,f,J,Bosnia & Herzegovina,Lithuania,0
2007,f,J,Bosnia & Herzegovina,Moldova,0
2007,f,J,Bosnia & Herzegovina,Romania,0
2007,f,J,Bosnia & Herzegovina,Russia,2
2007,f,J,Bosnia & Herzegovina,Serbia,12
2007,f,J,Bosnia & Herzegovina,Slovenia,7
2007,f,J,Bosnia & Herzegovina,Spain,0
2007,f,J,Bosnia & Herzegovina,Sweden,0
2007,f,J,Bosnia & Herzegovina,Turkey,10
2007,f,J,Bosnia & Herzegovina,Ukraine,5
2007,f,J,Bosnia & Herzegovina,United Kingdom,0
2007,f,J,Bulgaria,Armenia,8
2007,f,J,Bulgaria,Belarus,1
2007,f,J,Bulgaria,Bosnia & Herzegovina,0
2007,f,J,Bulgaria,Bulgaria,0
2007,f,J,Bulgaria,F.Y.R. Macedonia,10
2007,f,J,Bulgaria,Finland,0
2007,f,J,Bulgaria,France,0
2007,f,J,Bulgaria,Georgia,0
2007,f,J,Bulgaria,Germany,0
2007,f,J,Bulgaria,Greece,12
2007,f,J,Bulgaria,Hungary,0
2007,f,J,Bulgaria,Ireland,0
2007,f,J,Bulgaria,Latvia,0
2007,f,J,Bulgaria,Lithuania,0
2007,f,J,Bulgaria,Moldova,4
2007,f,J,Bulgaria,Romania,2
2007,f,J,Bulgaria,Russia,5
2007,f,J,Bulgaria,Serbia,6
2007,f,J,Bulgaria,Slovenia,0
2007,f,J,Bulgaria,Spain,0
2007,f,J,Bulgaria,Sweden,0
2007,f,J,Bulgaria,Turkey,7
2007,f,J,Bulgaria,Ukraine,3
2007,f,J,Bulgaria,United Kingdom,0
2007,f,J,Croatia,Armenia,0
2007,f,J,Croatia,Belarus,0
2007,f,J,Croatia,Bosnia & Herzegovina,10
2007,f,J,Croatia,Bulgaria,6
2007,f,J,Croatia,F.Y.R. Macedonia,8
2007,f,J,Croatia,Finland,0
2007,f,J,Croatia,France,0
2007,f,J,Croatia,Georgia,2
2007,f,J,Croatia,Germany,0
2007,f,J,Croatia,Greece,0
2007,f,J,Croatia,Hungary,4
2007,f,J,Croatia,Ireland,0
2007,f,J,Croatia,Latvia,1
2007,f,J,Croatia,Lithuania,0
2007,f,J,Croatia,Moldova,0
2007,f,J,Croatia,Romania,0
2007,f,J,Croatia,Russia,3
2007,f,J,Croatia,Serbia,12
2007,f,J,Croatia,Slovenia,7
2007,f,J,Croatia,Spain,0
2007,f,J,Croatia,Sweden,0
2007,f,J,Croatia,Turkey,0
2007,f,J,Croatia,Ukraine,5
2007,f,J,Croatia,United Kingdom,0
2007,f,J,Cyprus,Armenia,8
2007,f,J,Cyprus,Belarus,6
2007,f,J,Cyprus,Bosnia & Herzegovina,0
2007,f,J,Cyprus,Bulgaria,10
2007,f,J,Cyprus,F.Y.R. Macedonia,0
2007,f,J,Cyprus,Finland,0
2007,f,J,Cyprus,France,0
2007,f,J,Cyprus,Georgia,1
2007,f,J,Cyprus,Germany,0
2007,f,J,Cyprus,Greece,12
2007,f,J,Cyprus,Hungary,0
2007,f,J,Cyprus,Ireland,0
2007,f,J,Cyprus,Latvia,0
2007,f,J,Cyprus,Lithuania,0
2007,f,J,Cyprus,Moldova,2
2007,f,J,Cyprus,Romania,5
2007,f,J,Cyprus,Russia,7
2007,f,J,Cyprus,Serbia,3
2007,f,J,Cyprus,Slovenia,0
2007,f,J,Cyprus,Spain,0
2007,f,J,Cyprus,Sweden,0
2007,f,J,Cyprus,Turkey,0
2007,f,J,Cyprus,Ukraine,4
2007,f,J,Cyprus,United Kingdom,0
2007,f,J,Czech Republic,Armenia,10
2007,f,J,Czech Republic,Belarus,2
2007,f,J,Czech Republic,Bosnia & Herzegovina,4
2007,f,J,Czech Republic,Bulgaria,7
2007,f,J,Czech Republic,F.Y.R. Macedonia,5
2007,f,J,Czech Republic,Finland,0
2007,f,J,Czech Republic,France,0
2007,f,J,Czech Republic,Georgia,1
2007,f,J,Czech Republic,Germany,0
2007,f,J,Czech Republic,Greece,3
2007,f,J,Czech Republic,Hungary,0
2007,f,J,Czech Republic,Ireland,0
2007,f,J,Czech Republic,Latvia,0
2007,f,J,Czech Republic,Lithuania,0
2007,f,J,Czech Republic,Moldova,0
2007,f,J,Czech Republic,Romania,0
2007,f,J,Czech Republic,Russia,6
2007,f,J,Czech Republic,Serbia,8
2007,f,J,Czech Republic,Slovenia,0
2007,f,J,Czech Republic,Spain,0
2007,f,J,Czech Republic,Sweden,0
2007,f,J,Czech Republic,Turkey,0
2007,f,J,Czech Republic,Ukraine,12
2007,f,J,Czech Republic,United Kingdom,0
2007,f,J,Denmark,Armenia,0
2007,f,J,Denmark,Belarus,0
2007,f,J,Denmark,Bosnia & Herzegovina,7
2007,f,J,Denmark,Bulgaria,0
2007,f,J,Denmark,F.Y.R. Macedonia,0
2007,f,J,Denmark,Finland,4
2007,f,J,Denmark,France,0
2007,f,J,Denmark,Georgia,0
2007,f,J,Denmark,Germany,5
2007,f,J,Denmark,Greece,1
2007,f,J,Denmark,Hungary,8
2007,f,J,Denmark,Ireland,0
2007,f,J,Denmark,Latvia,0
2007,f,J,Denmark,Lithuania,0
2007,f,J,Denmark,Moldova,0
2007,f,J,Denmark,Romania,0
2007,f,J,Denmark,Russia,2
2007,f,J,Denmark,Serbia,6
2007,f,J,Denmark,Slovenia,0
2007,f,J,Denmark,Spain,0
2007,f,J,Denmark,Sweden,12
2007,f,J,Denmark,Turkey,10
2007,f,J,Denmark,Ukraine,3
2007,f,J,Denmark,United Kingdom,0
2007,f,J,Estonia,Armenia,0
2007,f,J,Estonia,Belarus,7
2007,f,J,Estonia,Bosnia & Herzegovina,0
2007,f,J,Estonia,Bulgaria,1
2007,f,J,Estonia,F.Y.R. Macedonia,0
2007,f,J,Estonia,Finland,6
2007,f,J,Estonia,France,2
2007,f,J,Estonia,Georgia,5
2007,f,J,Estonia,Germany,3
2007,f,J,Estonia,Greece,0
2007,f,J,Estonia,Hungary,4
2007,f,J,Estonia,Ireland,0
2007,f,J,Estonia,Latvia,10
2007,f,J,Estonia,Lithuania,0
2007,f,J,Estonia,Moldova,0
2007,f,J,Estonia,Romania,0
2007,f,J,Estonia,Russia,12
2007,f,J,Estonia,Serbia,0
2007,f,J,Estonia,Slovenia,0
2007,f,J,Estonia,Spain,0
2007,f,J,Estonia,Sweden,0
2007,f,J,Estonia,Turkey,0
2007,f,J,Estonia,Ukraine,8
2007,f,J,Estonia,United Kingdom,0
2007,f,J,F.Y.R. Macedonia,Armenia,0
2007,f,J,F.Y.R. Macedonia,Belarus,7
2007,f,J,F.Y.R. Macedonia,Bosnia & Herzegovina,4
2007,f,J,F.Y.R. Macedonia,Bulgaria,8
2007,f,J,F.Y.R. Macedonia,F.Y.R. Macedonia,0
2007,f,J,F.Y.R. Macedonia,Finland,0
2007,f,J,F.Y.R. Macedonia,France,0
2007,f,J,F.Y.R. Macedonia,Georgia,0
2007,f,J,F.Y.R. Macedonia,Germany,0
2007,f,J,F.Y.R. Macedonia,Greece,3
2007,f,J,F.Y.R. Macedonia,Hungary,0
2007,f,J,F.Y.R. Macedonia,Ireland,0
2007,f,J,F.Y.R. Macedonia,Latvia,0
2007,f,J,F.Y.R. Macedonia,Lithuania,0
2007,f,J,F.Y.R. Macedonia,Moldova,1
2007,f,J,F.Y.R. Macedonia,Romania,0
2007,f,J,F.Y.R. Macedonia,Russia,5
2007,f,J,F.Y.R. Macedonia,Serbia,12
2007,f,J,F.Y.R. Macedonia,Slovenia,6
2007,f,J,F.Y.R. Macedonia,Spain,0
2007,f,J,F.Y.R. Macedonia,Sweden,0
2007,f,J,F.Y.R. Macedonia,Turkey,10
2007,f,J,F.Y.R. Macedonia,Ukraine,2
2007,f,J,F.Y.R. Macedonia,United Kingdom,0
2007,f,J,Finland,Armenia,0
2007,f,J,Finland,Belarus,0
2007,f,J,Finland,Bosnia & Herzegovina,0
2007,f,J,Finland,Bulgaria,5
2007,f,J,Finland,F.Y.R. Macedonia,0
2007,f,J,Finland,Finland,0
2007,f,J,Finland,France,0
2007,f,J,Finland,Georgia,7
2007,f,J,Finland,Germany,1
2007,f,J,Finland,Greece,0
2007,f,J,Finland,Hungary,10
2007,f,J,Finland,Ireland,0
2007,f,J,Finland,Latvia,0
2007,f,J,Finland,Lithuania,0
2007,f,J,Finland,Moldova,2
2007,f,J,Finland,Romania,0
2007,f,J,Finland,Russia,3
2007,f,J,Finland,Serbia,12
2007,f,J,Finland,Slovenia,0
2007,f,J,Finland,Spain,0
2007,f,J,Finland,Sweden,8
2007,f,J,Finland,Turkey,4
2007,f,J,Finland,Ukraine,6
2007,f,J,Finland,United Kingdom,0
2007,f,J,France,Armenia,10
2007,f,J,France,Belarus,0
2007,f,J,France,Bosnia & Herzegovina,1
2007,f,J,France,Bulgaria,5
2007,f,J,France,F.Y.R. Macedonia,0
2007,f,J,France,Finland,0
2007,f,J,France,France,0
2007,f,J,France,Georgia,0
2007,f,J,France,Germany,0
2007,f,J,France,Greece,3
2007,f,J,France,Hungary,0
2007,f,J,France,Ireland,0
2007,f,J,France,Latvia,0
2007,f,J,France,Lithuania,0
2007,f,J,France,Moldova,0
2007,f,J,France,Romania,7
2007,f,J,France,Russia,2
2007,f,J,France,Serbia,8
2007,f,J,France,Slovenia,0
2007,f,J,France,Spain,6
2007,f,J,France,Sweden,0
2007,f,J,France,Turkey,12
2007,f,J,France,Ukraine,4
2007,f,J,France,United Kingdom,0
2007,f,J,Georgia,Armenia,12
2007,f,J,Georgia,Belarus,8
2007,f,J,Georgia,Bosnia & Herzegovina,0
2007,f,J,Georgia,Bulgaria,0
2007,f,J,Georgia,F.Y.R. Macedonia,1
2007,f,J,Georgia,Finland,0
2007,f,J,Georgia,France,0
2007,f,J,Georgia,Georgia,0
2007,f,J,Georgia,Germany,0
2007,f,J,Georgia,Greece,4
2007,f,J,Georgia,Hungary,5
2007,f,J,Georgia,Ireland,0
2007,f,J,Georgia,Latvia,0
2007,f,J,Georgia,Lithuania,0
2007,f,J,Georgia,Moldova,3
2007,f,J,Georgia,Romania,0
2007,f,J,Georgia,Russia,7
2007,f,J,Georgia,Serbia,6
2007,f,J,Georgia,Slovenia,0
2007,f,J,Georgia,Spain,0
2007,f,J,Georgia,Sweden,0
2007,f,J,Georgia,Turkey,2
2007,f,J,Georgia,Ukraine,10
2007,f,J,Georgia,United Kingdom,0
2007,f,J,Germany,Armenia,2
2007,f,J,Germany,Belarus,0
2007,f,J,Germany,Bosnia & Herzegovina,3
2007,f,J,Germany,Bulgaria,4
2007,f,J,Germany,F.Y.R. Macedonia,0
2007,f,J,Germany,Finland,1
2007,f,J,Germany,France,0
2007,f,J,Germany,Georgia,0
2007,f,J,Germany,Germany,0
2007,f,J,Germany,Greece,10
2007,f,J,Germany,Hungary,7
2007,f,J,Germany,Ireland,0
2007,f,J,Germany,Latvia,0
2007,f,J,Germany,Lithuania,0
2007,f,J,Germany,Moldova,0
2007,f,J,Germany,Romania,0
2007,f,J,Germany,Russia,6
2007,f,J,Germany,Serbia,8
2007,f,J,Germany,Slovenia,0
2007,f,J,Germany,Spain,0
2007,f,J,Germany,Sweden,0
2007,f,J,Germany,Turkey,12
2007,f,J,Germany,Ukraine,5
2007,f,J,Germany,United Kingdom,0
2007,f,J,Greece,Armenia,6
2007,f,J,Greece,Belarus,5
2007,f,J,Greece,Bosnia & Herzegovina,0
2007,f,J,Greece,Bulgaria,12
2007,f,J,Greece,F.Y.R. Macedonia,0
2007,f,J,Greece,Finland,0
2007,f,J,Greece,France,0
2007,f,J,Greece,Georgia,3
2007,f,J,Greece,Germany,0
2007,f,J,Greece,Greece,0
2007,f,J,Greece,Hungary,0
2007,f,J,Greece,Ireland,0
2007,f,J,Greece,Latvia,0
2007,f,J,Greece,Lithuania,0
2007,f,J,Greece,Moldova,10
2007,f,J,Greece,Romania,2
2007,f,J,Greece,Russia,8
2007,f,J,Greece,Serbia,4
2007,f,J,Greece,Slovenia,0
2007,f,J,Greece,Spain,1
2007,f,J,Greece,Sweden,0
2007,f,J,Greece,Turkey,0
2007,f,J,Greece,Ukraine,7
2007,f,J,Greece,United Kingdom,0
2007,f,J,Hungary,Armenia,0
2007,f,J,Hungary,Belarus,4
2007,f,J,Hungary,Bosnia & Herzegovina,0
2007,f,J,Hungary,Bulgaria,10
2007,f,J,Hungary,F.Y.R. Macedonia,0
2007,f,J,Hungary,Finland,0
2007,f,J,Hungary,France,0
2007,f,J,Hungary,Georgia,2
2007,f,J,Hungary,Germany,0
2007,f,J,Hungary,Greece,7
2007,f,J,Hungary,Hungary,0
2007,f,J,Hungary,Ireland,0
2007,f,J,Hungary,Latvia,0
2007,f,J,Hungary,Lithuania,0
2007,f,J,Hungary,Moldova,5
2007,f,J,Hungary,Romania,8
2007,f,J,Hungary,Russia,6
2007,f,J,Hungary,Serbia,12
2007,f,J,Hungary,Slovenia,0
2007,f,J,Hungary,Spain,0
2007,f,J,Hungary,Sweden,0
2007,f,J,Hungary,Turkey,1
2007,f,J,Hungary,Ukraine,3
2007,f,J,Hungary,United Kingdom,0
2007,f,J,Iceland,Armenia,0
2007,f,J,Iceland,Belarus,4
2007,f,J,Iceland,Bosnia & Herzegovina,0
2007,f,J,Iceland,Bulgaria,0
2007,f,J,Iceland,F.Y.R. Macedonia,0
2007,f,J,Iceland,Finland,12
2007,f,J,Iceland,France,0
2007,f,J,Iceland,Georgia,0
2007,f,J,Iceland,Germany,2
2007,f,J,Iceland,Greece,5
2007,f,J,Iceland,Hungary,8
2007,f,J,Iceland,Ireland,0
2007,f,J,Iceland,Latvia,0
2007,f,J,Iceland,Lithuania,0
2007,f,J,Iceland,Moldova,0
2007,f,J,Iceland,Romania,0
2007,f,J,Iceland,Russia,1
2007,f,J,Iceland,Serbia,7
2007,f,J,Iceland,Slovenia,0
2007,f,J,Iceland,Spain,0
2007,f,J,Iceland,Sweden,10
2007,f,J,Iceland,Turkey,3
2007,f,J,Iceland,Ukraine,6
2007,f,J,Iceland,United Kingdom,0
2007,f,J,Ireland,Armenia,0
2007,f,J,Ireland,Belarus,0
2007,f,J,Ireland,Bosnia & Herzegovina,0
2007,f,J,Ireland,Bulgaria,0
2007,f,J,Ireland,F.Y.R. Macedonia,0
2007,f,J,Ireland,Finland,0
2007,f,J,Ireland,France,0
2007,f,J,Ireland,Georgia,1
2007,f,J,Ireland,Germany,0
2007,f,J,Ireland,Greece,0
2007,f,J,Ireland,Hungary,5
2007,f,J,Ireland,Ireland,0
2007,f,J,Ireland,Latvia,10
2007,f,J,Ireland,Lithuania,12
2007,f,J,Ireland,Moldova,2
2007,f,J,Ireland,Romania,3
2007,f,J,Ireland,Russia,6
2007,f,J,Ireland,Serbia,4
2007,f,J,Ireland,Slovenia,0
2007,f,J,Ireland,Spain,0
2007,f,J,Ireland,Sweden,0
2007,f,J,Ireland,Turkey,0
2007,f,J,Ireland,Ukraine,8
2007,f,J,Ireland,United Kingdom,7
2007,f,J,Israel,Armenia,5
2007,f,J,Israel,Belarus,12
2007,f,J,Israel,Bosnia & Herzegovina,0
2007,f,J,Israel,Bulgaria,0
2007,f,J,Israel,F.Y.R. Macedonia,0
2007,f,J,Israel,Finland,0
2007,f,J,Israel,France,0
2007,f,J,Israel,Georgia,6
2007,f,J,Israel,Germany,0
2007,f,J,Israel,Greece,1
2007,f,J,Israel,Hungary,0
2007,f,J,Israel,Ireland,0
2007,f,J,Israel,Latvia,0
2007,f,J,Israel,Lithuania,0
2007,f,J,Israel,Moldova,4
2007,f,J,Israel,Romania,7
2007,f,J,Israel,Russia,8
2007,f,J,Israel,Serbia,3
2007,f,J,Israel,Slovenia,0
2007,f,J,Israel,Spain,2
2007,f,J,Israel,Sweden,0
2007,f,J,Israel,Turkey,0
2007,f,J,Israel,Ukraine,10
2007,f,J,Israel,United Kingdom,0
2007,f,J,Latvia,Armenia,0
2007,f,J,Latvia,Belarus,8
2007,f,J,Latvia,Bosnia & Herzegovina,0
2007,f,J,Latvia,Bulgaria,2
2007,f,J,Latvia,F.Y.R. Macedonia,0
2007,f,J,Latvia,Finland,0
2007,f,J,Latvia,France,0
2007,f,J,Latvia,Georgia,6
2007,f,J,Latvia,Germany,0
2007,f,J,Latvia,Greece,0
2007,f,J,Latvia,Hungary,5
2007,f,J,Latvia,Ireland,0
2007,f,J,Latvia,Latvia,0
2007,f,J,Latvia,Lithuania,10
2007,f,J,Latvia,Moldova,0
2007,f,J,Latvia,Romania,1
2007,f,J,Latvia,Russia,7
2007,f,J,Latvia,Serbia,3
2007,f,J,Latvia,Slovenia,4
2007,f,J,Latvia,Spain,0
2007,f,J,Latvia,Sweden,0
2007,f,J,Latvia,Turkey,0
2007,f,J,Latvia,Ukraine,12
2007,f,J,Latvia,United Kingdom,0
2007,f,J,Lithuania,Armenia,0
2007,f,J,Lithuania,Belarus,7
2007,f,J,Lithuania,Bosnia & Herzegovina,0
2007,f,J,Lithuania,Bulgaria,0
2007,f,J,Lithuania,F.Y.R. Macedonia,0
2007,f,J,Lithuania,Finland,5
2007,f,J,Lithuania,France,3
2007,f,J,Lithuania,Georgia,12
2007,f,J,Lithuania,Germany,0
2007,f,J,Lithuania,Greece,0
2007,f,J,Lithuania,Hungary,4
2007,f,J,Lithuania,Ireland,0
2007,f,J,Lithuania,Latvia,10
2007,f,J,Lithuania,Lithuania,0
2007,f,J,Lithuania,Moldova,2
2007,f,J,Lithuania,Romania,0
2007,f,J,Lithuania,Russia,6
2007,f,J,Lithuania,Serbia,0
2007,f,J,Lithuania,Slovenia,1
2007,f,J,Lithuania,Spain,0
2007,f,J,Lithuania,Sweden,0
2007,f,J,Lithuania,Turkey,0
2007,f,J,Lithuania,Ukraine,8
2007,f,J,Lithuania,United Kingdom,0
2007,f,J,Malta,Armenia,0
2007,f,J,Malta,Belarus,10
2007,f,J,Malta,Bosnia & Herzegovina,0
2007,f,J,Malta,Bulgaria,7
2007,f,J,Malta,F.Y.R. Macedonia,0
2007,f,J,Malta,Finland,0
2007,f,J,Malta,France,0
2007,f,J,Malta,Georgia,0
2007,f,J,Malta,Germany,0
2007,f,J,Malta,Greece,0
2007,f,J,Malta,Hungary,1
2007,f,J,Malta,Ireland,0
2007,f,J,Malta,Latvia,4
2007,f,J,Malta,Lithuania,0
2007,f,J,Malta,Moldova,0
2007,f,J,Malta,Romania,0
2007,f,J,Malta,Russia,6
2007,f,J,Malta,Serbia,8
2007,f,J,Malta,Slovenia,5
2007,f,J,Malta,Spain,2
2007,f,J,Malta,Sweden,0
2007,f,J,Malta,Turkey,0
2007,f,J,Malta,Ukraine,3
2007,f,J,Malta,United Kingdom,12
2007,f,J,Moldova,Armenia,2
2007,f,J,Moldova,Belarus,10
2007,f,J,Moldova,Bosnia & Herzegovina,0
2007,f,J,Moldova,Bulgaria,3
2007,f,J,Moldova,F.Y.R. Macedonia,0
2007,f,J,Moldova,Finland,0
2007,f,J,Moldova,France,0
2007,f,J,Moldova,Georgia,4
2007,f,J,Moldova,Germany,0
2007,f,J,Moldova,Greece,6
2007,f,J,Moldova,Hungary,0
2007,f,J,Moldova,Ireland,0
2007,f,J,Moldova,Latvia,0
2007,f,J,Moldova,Lithuania,0
2007,f,J,Moldova,Moldova,0
2007,f,J,Moldova,Romania,12
2007,f,J,Moldova,Russia,8
2007,f,J,Moldova,Serbia,5
2007,f,J,Moldova,Slovenia,0
2007,f,J,Moldova,Spain,0
2007,f,J,Moldova,Sweden,0
2007,f,J,Moldova,Turkey,1
2007,f,J,Moldova,Ukraine,7
2007,f,J,Moldova,United Kingdom,0
2007,f,J,Montenegro,Armenia,0
2007,f,J,Montenegro,Belarus,3
2007,f,J,Montenegro,Bosnia & Herzegovina,7
2007,f,J,Montenegro,Bulgaria,5
2007,f,J,Montenegro,F.Y.R. Macedonia,10
2007,f,J,Montenegro,Finland,0
2007,f,J,Montenegro,France,0
2007,f,J,Montenegro,Georgia,0
2007,f,J,Montenegro,Germany,0
2007,f,J,Montenegro,Greece,0
2007,f,J,Montenegro,Hungary,0
2007,f,J,Montenegro,Ireland,0
2007,f,J,Montenegro,Latvia,0
2007,f,J,Montenegro,Lithuania,0
2007,f,J,Montenegro,Moldova,0
2007,f,J,Montenegro,Romania,0
2007,f,J,Montenegro,Russia,6
2007,f,J,Montenegro,Serbia,12
2007,f,J,Montenegro,Slovenia,8
2007,f,J,Montenegro,Spain,4
2007,f,J,Montenegro,Sweden,0
2007,f,J,Montenegro,Turkey,1
2007,f,J,Montenegro,Ukraine,2
2007,f,J,Montenegro,United Kingdom,0
2007,f,J,Norway,Armenia,0
2007,f,J,Norway,Belarus,0
2007,f,J,Norway,Bosnia & Herzegovina,6
2007,f,J,Norway,Bulgaria,0
2007,f,J,Norway,F.Y.R. Macedonia,0
2007,f,J,Norway,Finland,4
2007,f,J,Norway,France,0
2007,f,J,Norway,Georgia,0
2007,f,J,Norway,Germany,0
2007,f,J,Norway,Greece,0
2007,f,J,Norway,Hungary,8
2007,f,J,Norway,Ireland,0
2007,f,J,Norway,Latvia,3
2007,f,J,Norway,Lithuania,0
2007,f,J,Norway,Moldova,1
2007,f,J,Norway,Romania,0
2007,f,J,Norway,Russia,5
2007,f,J,Norway,Serbia,10
2007,f,J,Norway,Slovenia,0
2007,f,J,Norway,Spain,0
2007,f,J,Norway,Sweden,12
2007,f,J,Norway,Turkey,7
2007,f,J,Norway,Ukraine,2
2007,f,J,Norway,United Kingdom,0
2007,f,J,Poland,Armenia,10
2007,f,J,Poland,Belarus,7
2007,f,J,Poland,Bosnia & Herzegovina,0
2007,f,J,Poland,Bulgaria,0
2007,f,J,Poland,F.Y.R. Macedonia,0
2007,f,J,Poland,Finland,0
2007,f,J,Poland,France,0
2007,f,J,Poland,Georgia,5
2007,f,J,Poland,Germany,0
2007,f,J,Poland,Greece,0
2007,f,J,Poland,Hungary,2
2007,f,J,Poland,Ireland,0
2007,f,J,Poland,Latvia,1
2007,f,J,Poland,Lithuania,0
2007,f,J,Poland,Moldova,6
2007,f,J,Poland,Romania,0
2007,f,J,Poland,Russia,3
2007,f,J,Poland,Serbia,8
2007,f,J,Poland,Slovenia,4
2007,f,J,Poland,Spain,0
2007,f,J,Poland,Sweden,0
2007,f,J,Poland,Turkey,0
2007,f,J,Poland,Ukraine,12
2007,f,J,Poland,United Kingdom,0
2007,f,J,Portugal,Armenia,0
2007,f,J,Portugal,Belarus,1
2007,f,J,Portugal,Bosnia & Herzegovina,0
2007,f,J,Portugal,Bulgaria,6
2007,f,J,Portugal,F.Y.R. Macedonia,0
2007,f,J,Portugal,Finland,0
2007,f,J,Portugal,France,0
2007,f,J,Portugal,Georgia,0
2007,f,J,Portugal,Germany,0
2007,f,J,Portugal,Greece,0
2007,f,J,Portugal,Hungary,2
2007,f,J,Portugal,Ireland,0
2007,f,J,Portugal,Latvia,0
2007,f,J,Portugal,Lithuania,0
2007,f,J,Portugal,Moldova,10
2007,f,J,Portugal,Romania,7
2007,f,J,Portugal,Russia,4
2007,f,J,Portugal,Serbia,5
2007,f,J,Portugal,Slovenia,3
2007,f,J,Portugal,Spain,8
2007,f,J,Portugal,Sweden,0
2007,f,J,Portugal,Turkey,0
2007,f,J,Portugal,Ukraine,12
2007,f,J,Portugal,United Kingdom,0
2007,f,J,Romania,Armenia,0
2007,f,J,Romania,Belarus,1
2007,f,J,Romania,Bosnia & Herzegovina,0
2007,f,J,Romania,Bulgaria,5
2007,f,J,Romania,F.Y.R. Macedonia,0
2007,f,J,Romania,Finland,0
2007,f,J,Romania,France,0
2007,f,J,Romania,Georgia,0
2007,f,J,Romania,Germany,0
2007,f,J,Romania,Greece,10
2007,f,J,Romania,Hungary,8
2007,f,J,Romania,Ireland,0
2007,f,J,Romania,Latvia,2
2007,f,J,Romania,Lithuania,0
2007,f,J,Romania,Moldova,12
2007,f,J,Romania,Romania,0
2007,f,J,Romania,Russia,3
2007,f,J,Romania,Serbia,6
2007,f,J,Romania,Slovenia,0
2007,f,J,Romania,Spain,0
2007,f,J,Romania,Sweden,0
2007,f,J,Romania,Turkey,7
2007,f,J,Romania,Ukraine,4
2007,f,J,Romania,United Kingdom,0
2007,f,J,Russia,Armenia,10
2007,f,J,Russia,Belarus,12
2007,f,J,Russia,Bosnia & Herzegovina,0
2007,f,J,Russia,Bulgaria,4
2007,f,J,Russia,F.Y.R. Macedonia,0
2007,f,J,Russia,Finland,0
2007,f,J,Russia,France,0
2007,f,J,Russia,Georgia,7
2007,f,J,Russia,Germany,0
2007,f,J,Russia,Greece,0
2007,f,J,Russia,Hungary,0
2007,f,J,Russia,Ireland,0
2007,f,J,Russia,Latvia,0
2007,f,J,Russia,Lithuania,0
2007,f,J,Russia,Moldova,6
2007,f,J,Russia,Romania,1
2007,f,J,Russia,Russia,0
2007,f,J,Russia,Serbia,5
2007,f,J,Russia,Slovenia,3
2007,f,J,Russia,Spain,0
2007,f,J,Russia,Sweden,0
2007,f,J,Russia,Turkey,2
2007,f,J,Russia,Ukraine,8
2007,f,J,Russia,United Kingdom,0
2007,f,J,Serbia,Armenia,0
2007,f,J,Serbia,Belarus,2
2007,f,J,Serbia,Bosnia & Herzegovina,8
2007,f,J,Serbia,Bulgaria,6
2007,f,J,Serbia,F.Y.R. Macedonia,10
2007,f,J,Serbia,Finland,0
2007,f,J,Serbia,France,0
2007,f,J,Serbia,Georgia,0
2007,f,J,Serbia,Germany,0
2007,f,J,Serbia,Greece,4
2007,f,J,Serbia,Hungary,12
2007,f,J,Serbia,Ireland,0
2007,f,J,Serbia,Latvia,0
2007,f,J,Serbia,Lithuania,0
2007,f,J,Serbia,Moldova,1
2007,f,J,Serbia,Romania,0
2007,f,J,Serbia,Russia,7
2007,f,J,Serbia,Serbia,0
2007,f,J,Serbia,Slovenia,5
2007,f,J,Serbia,Spain,0
2007,f,J,Serbia,Sweden,0
2007,f,J,Serbia,Turkey,0
2007,f,J,Serbia,Ukraine,3
2007,f,J,Serbia,United Kingdom,0
2007,f,J,Slovenia,Armenia,0
2007,f,J,Slovenia,Belarus,0
2007,f,J,Slovenia,Bosnia & Herzegovina,8
2007,f,J,Slovenia,Bulgaria,7
2007,f,J,Slovenia,F.Y.R. Macedonia,10
2007,f,J,Slovenia,Finland,0
2007,f,J,Slovenia,France,0
2007,f,J,Slovenia,Georgia,2
2007,f,J,Slovenia,Germany,0
2007,f,J,Slovenia,Greece,0
2007,f,J,Slovenia,Hungary,5
2007,f,J,Slovenia,Ireland,0
2007,f,J,Slovenia,Latvia,6
2007,f,J,Slovenia,Lithuania,0
2007,f,J,Slovenia,Moldova,1
2007,f,J,Slovenia,Romania,0
2007,f,J,Slovenia,Russia,3
2007,f,J,Slovenia,Serbia,12
2007,f,J,Slovenia,Slovenia,0
2007,f,J,Slovenia,Spain,0
2007,f,J,Slovenia,Sweden,0
2007,f,J,Slovenia,Turkey,0
2007,f,J,Slovenia,Ukraine,4
2007,f,J,Slovenia,United Kingdom,0
2007,f,J,Spain,Armenia,8
2007,f,J,Spain,Belarus,0
2007,f,J,Spain,Bosnia & Herzegovina,0
2007,f,J,Spain,Bulgaria,10
2007,f,J,Spain,F.Y.R. Macedonia,0
2007,f,J,Spain,Finland,0
2007,f,J,Spain,France,0
2007,f,J,Spain,Georgia,0
2007,f,J,Spain,Germany,5
2007,f,J,Spain,Greece,2
