,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
528,0.43,0.414,7,-6.903,0,0.0273,0.619,0.0,0.115,0.361,139.671,audio_features,2VdfyGuvpkm8M20swSPT2P,spotify:track:2VdfyGuvpkm8M20swSPT2P,https://api.spotify.com/v1/tracks/2VdfyGuvpkm8M20swSPT2P,https://api.spotify.com/v1/audio-analysis/2VdfyGuvpkm8M20swSPT2P,192702,4,Made of Stars
529,0.487,0.762,2,-6.095,0,0.0305,0.000624,2.43e-06,0.149,0.295,93.044,audio_features,2MlVjKpwffc77MQJHqIvjA,spotify:track:2MlVjKpwffc77MQJHqIvjA,https://api.spotify.com/v1/tracks/2MlVjKpwffc77MQJHqIvjA,https://api.spotify.com/v1/audio-analysis/2MlVjKpwffc77MQJHqIvjA,179943,4,Help You Fly
530,0.629,0.928,10,-5.896,1,0.0359,0.0636,0.0,0.318,0.492,124.954,audio_features,6M9eM4BqrvuNxEQO246mKA,spotify:track:6M9eM4BqrvuNxEQO246mKA,https://api.spotify.com/v1/tracks/6M9eM4BqrvuNxEQO246mKA,https://api.spotify.com/v1/audio-analysis/6M9eM4BqrvuNxEQO246mKA,220360,4,Sunlight
531,0.519,0.512,7,-6.827,1,0.0478,0.175,4.97e-06,0.11,0.168,131.849,audio_features,73MwyA75Di6zMWkBUFjNWa,spotify:track:73MwyA75Di6zMWkBUFjNWa,https://api.spotify.com/v1/tracks/73MwyA75Di6zMWkBUFjNWa,https://api.spotify.com/v1/audio-analysis/73MwyA75Di6zMWkBUFjNWa,180316,4,Dona Dona
532,0.48,0.775,9,-6.302,1,0.0353,0.00453,0.0,0.309,0.609,134.069,audio_features,2FuzZfIyH3Hkr84RjV0Hvd,spotify:track:2FuzZfIyH3Hkr84RjV0Hvd,https://api.spotify.com/v1/tracks/2FuzZfIyH3Hkr84RjV0Hvd,https://api.spotify.com/v1/audio-analysis/2FuzZfIyH3Hkr84RjV0Hvd,184347,4,Ive Been Waiting for This Night
533,0.523,0.818,4,-4.062,0,0.071,0.344,0.0,0.098,0.32,135.56,audio_features,2b9czDPSLTI88694CIqCy3,spotify:track:2b9czDPSLTI88694CIqCy3,https://api.spotify.com/v1/tracks/2b9czDPSLTI88694CIqCy3,https://api.spotify.com/v1/audio-analysis/2b9czDPSLTI88694CIqCy3,195480,4,Sound of Silence
534,0.514,0.814,7,-3.032,1,0.0426,0.0938,0.0,0.347,0.223,145.028,audio_features,0GScaDak7yjlJDGF0JnBZ7,spotify:track:0GScaDak7yjlJDGF0JnBZ7,https://api.spotify.com/v1/tracks/0GScaDak7yjlJDGF0JnBZ7,https://api.spotify.com/v1/audio-analysis/0GScaDak7yjlJDGF0JnBZ7,179872,4,Blue and Red
535,0.613,0.834,0,-5.164,1,0.0327,0.0211,0.0,0.225,0.524,110.069,audio_features,1G5qDCiqei7ozj5ku43TuR,spotify:track:1G5qDCiqei7ozj5ku43TuR,https://api.spotify.com/v1/tracks/1G5qDCiqei7ozj5ku43TuR,https://api.spotify.com/v1/audio-analysis/1G5qDCiqei7ozj5ku43TuR,179482,4,If Love Was a Crime
536,0.651,0.705,8,-6.582,1,0.0452,0.0231,0.0,0.0599,0.393,127.074,audio_features,6DvcnTJVVqvwxecDM0qTGy,spotify:track:6DvcnTJVVqvwxecDM0qTGy,https://api.spotify.com/v1/tracks/6DvcnTJVVqvwxecDM0qTGy,https://api.spotify.com/v1/audio-analysis/6DvcnTJVVqvwxecDM0qTGy,179747,4,Soldiers of Love
537,0.431,0.723,6,-5.961,0,0.0377,0.0127,1.19e-06,0.114,0.184,124.915,audio_features,6gqFUax8ZP7aDU7TOVLgR8,spotify:track:6gqFUax8ZP7aDU7TOVLgR8,https://api.spotify.com/v1/tracks/6gqFUax8ZP7aDU7TOVLgR8,https://api.spotify.com/v1/audio-analysis/6gqFUax8ZP7aDU7TOVLgR8,176307,3,Icebreaker
538,0.749,0.811,11,-2.626,1,0.099,0.0228,0.0,0.0696,0.762,117.01,audio_features,4d3fHHVvWpwrKK727XE3b1,spotify:track:4d3fHHVvWpwrKK727XE3b1,https://api.spotify.com/v1/tracks/4d3fHHVvWpwrKK727XE3b1,https://api.spotify.com/v1/audio-analysis/4d3fHHVvWpwrKK727XE3b1,171893,4,Whats the Pressure
539,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12e-05,0.103,0.395,105.056,audio_features,6oDkCmfVcSd9NXAKk1b4Ll,spotify:track:6oDkCmfVcSd9NXAKk1b4Ll,https://api.spotify.com/v1/tracks/6oDkCmfVcSd9NXAKk1b4Ll,https://api.spotify.com/v1/audio-analysis/6oDkCmfVcSd9NXAKk1b4Ll,184060,4,If I Were Sorry
540,0.567,0.875,1,-4.818,1,0.0444,0.0263,0.0,0.17,0.489,120.058,audio_features,1lzRxwbdl86iJlYMz48KoD,spotify:track:1lzRxwbdl86iJlYMz48KoD,https://api.spotify.com/v1/tracks/1lzRxwbdl86iJlYMz48KoD,https://api.spotify.com/v1/audio-analysis/1lzRxwbdl86iJlYMz48KoD,212280,4,Jai cherche
541,0.642,0.79,5,-6.084,0,0.0356,0.0179,0.0,0.159,0.474,125.015,audio_features,7DtnbNXYrv8ldS4xqA87tT,spotify:track:7DtnbNXYrv8ldS4xqA87tT,https://api.spotify.com/v1/tracks/7DtnbNXYrv8ldS4xqA87tT,https://api.spotify.com/v1/audio-analysis/7DtnbNXYrv8ldS4xqA87tT,178284,4,Say Yay
542,0.531,0.87,4,-4.644,1,0.053,0.0012,0.0,0.17,0.344,128.022,audio_features,3IYQ2ZLmZTG5sNiRzbaBp6,spotify:track:3IYQ2ZLmZTG5sNiRzbaBp6,https://api.spotify.com/v1/tracks/3IYQ2ZLmZTG5sNiRzbaBp6,https://api.spotify.com/v1/audio-analysis/3IYQ2ZLmZTG5sNiRzbaBp6,170797,4,Youre Not Alone
